Redshift r_mag g-r_col g-r_slope z_mag r-z_col r-z_slope
0.8426 -10.0 -10.0 -10.0 21.40178272 1.74300828 -0.05116485
0.8427 -10.0 -10.0 -10.0 21.40208444 1.74311431 -0.051157875
0.8428 -10.0 -10.0 -10.0 21.40238616 1.7432203400000001 -0.0511509
0.8429 -10.0 -10.0 -10.0 21.40268788 1.7433263700000001 -0.051143925
0.843 -10.0 -10.0 -10.0 21.402989599999998 1.7434324 -0.05113695
0.8431 -10.0 -10.0 -10.0 21.403291319999997 1.74353843 -0.051129975
0.8432 -10.0 -10.0 -10.0 21.403593039999997 1.74364446 -0.051123
0.8433 -10.0 -10.0 -10.0 21.40389476 1.74375049 -0.051116025
0.8434 -10.0 -10.0 -10.0 21.40419648 1.74385652 -0.05110905
0.8435 -10.0 -10.0 -10.0 21.4044982 1.74396255 -0.051102075
0.8436 -10.0 -10.0 -10.0 21.40479992 1.74406858 -0.0510951
0.8437 -10.0 -10.0 -10.0 21.405101639999998 1.74417461 -0.051088125
0.8438 -10.0 -10.0 -10.0 21.405403359999998 1.74428064 -0.05108115
0.8439 -10.0 -10.0 -10.0 21.405705079999997 1.7443866700000001 -0.051074175
0.844 -10.0 -10.0 -10.0 21.4060068 1.7444927000000001 -0.0510672
0.8441 -10.0 -10.0 -10.0 21.40630852 1.74459873 -0.051060225
0.8442 -10.0 -10.0 -10.0 21.40661024 1.74470476 -0.05105325
0.8443 -10.0 -10.0 -10.0 21.40691196 1.74481079 -0.051046275
0.8444 -10.0 -10.0 -10.0 21.407213679999998 1.74491682 -0.0510393
0.8445 -10.0 -10.0 -10.0 21.407515399999998 1.74502285 -0.051032325
0.8446 -10.0 -10.0 -10.0 21.407817119999997 1.74512888 -0.05102535
0.8447 -10.0 -10.0 -10.0 21.40811884 1.74523491 -0.051018375
0.8448 -10.0 -10.0 -10.0 21.40842056 1.74534094 -0.0510114
0.8449 -10.0 -10.0 -10.0 21.40872228 1.74544697 -0.051004425
0.845 -10.0 -10.0 -10.0 21.409024 1.7455530000000001 -0.05099745
0.8451 -10.0 -10.0 -10.0 21.40932572 1.7456590300000001 -0.050990475
0.8452 -10.0 -10.0 -10.0 21.409627439999998 1.74576506 -0.0509835
0.8453 -10.0 -10.0 -10.0 21.409929159999997 1.74587109 -0.050976525
0.8454 -10.0 -10.0 -10.0 21.41023088 1.74597712 -0.05096955
0.8455 -10.0 -10.0 -10.0 21.4105326 1.74608315 -0.050962574999999996
0.8456 -10.0 -10.0 -10.0 21.41083432 1.74618918 -0.0509556
0.8457 -10.0 -10.0 -10.0 21.41113604 1.74629521 -0.050948625
0.8458 -10.0 -10.0 -10.0 21.41143776 1.74640124 -0.05094165
0.8459 -10.0 -10.0 -10.0 21.411739479999998 1.74650727 -0.050934675
0.846 -10.0 -10.0 -10.0 21.412041199999997 1.7466133 -0.0509277
0.8461 -10.0 -10.0 -10.0 21.41234292 1.74671933 -0.050920725
0.8462 -10.0 -10.0 -10.0 21.41264464 1.74682536 -0.05091375
0.8463 -10.0 -10.0 -10.0 21.41294636 1.74693139 -0.050906775
0.8464 -10.0 -10.0 -10.0 21.41324808 1.74703742 -0.0508998
0.8465 -10.0 -10.0 -10.0 21.4135498 1.74714345 -0.050892825
0.8466 -10.0 -10.0 -10.0 21.413851519999998 1.74724948 -0.050885849999999996
0.8467 -10.0 -10.0 -10.0 21.414153239999997 1.74735551 -0.050878875
0.8468 -10.0 -10.0 -10.0 21.41445496 1.74746154 -0.0508719
0.8469 -10.0 -10.0 -10.0 21.41475668 1.74756757 -0.050864925
0.847 -10.0 -10.0 -10.0 21.4150584 1.7476736 -0.05085795
0.8471 -10.0 -10.0 -10.0 21.41536012 1.74777963 -0.050850975
0.8472 -10.0 -10.0 -10.0 21.41566184 1.74788566 -0.050844
0.8473 -10.0 -10.0 -10.0 21.415963559999998 1.74799169 -0.050837025
0.8474 -10.0 -10.0 -10.0 21.416265279999998 1.74809772 -0.05083005
0.8475 -10.0 -10.0 -10.0 21.416567 1.74820375 -0.050823074999999995
0.8476 -10.0 -10.0 -10.0 21.41686872 1.74830978 -0.050816099999999996
0.8477 -10.0 -10.0 -10.0 21.41717044 1.74841581 -0.050809125
0.8478 -10.0 -10.0 -10.0 21.41747216 1.74852184 -0.05080215
0.8479 -10.0 -10.0 -10.0 21.41777388 1.74862787 -0.050795175
0.848 -10.0 -10.0 -10.0 21.418075599999998 1.7487339 -0.0507882
0.8481 -10.0 -10.0 -10.0 21.418377319999998 1.74883993 -0.050781225
0.8482 -10.0 -10.0 -10.0 21.418679039999997 1.74894596 -0.05077425
0.8483 -10.0 -10.0 -10.0 21.41898076 1.74905199 -0.050767275
0.8484 -10.0 -10.0 -10.0 21.41928248 1.74915802 -0.0507603
0.8485 -10.0 -10.0 -10.0 21.4195842 1.74926405 -0.050753325
0.8486 -10.0 -10.0 -10.0 21.41988592 1.74937008 -0.050746349999999996
0.8487 -10.0 -10.0 -10.0 21.420187639999998 1.74947611 -0.050739374999999996
0.8488 -10.0 -10.0 -10.0 21.420489359999998 1.74958214 -0.0507324
0.8489 -10.0 -10.0 -10.0 21.420791079999997 1.74968817 -0.050725425
0.849 -10.0 -10.0 -10.0 21.4210928 1.7497942 -0.05071845
0.8491 -10.0 -10.0 -10.0 21.42139452 1.74990023 -0.050711475
0.8492 -10.0 -10.0 -10.0 21.42169624 1.75000626 -0.0507045
0.8493 -10.0 -10.0 -10.0 21.42199796 1.75011229 -0.050697525
0.8494 -10.0 -10.0 -10.0 21.42229968 1.7502183199999999 -0.05069055
0.8495 -10.0 -10.0 -10.0 21.422601399999998 1.75032435 -0.050683574999999995
0.8496 -10.0 -10.0 -10.0 21.422903119999997 1.75043038 -0.050676599999999995
0.8497 -10.0 -10.0 -10.0 21.42320484 1.75053641 -0.050669624999999996
0.8498 -10.0 -10.0 -10.0 21.42350656 1.75064244 -0.05066265
0.8499 -10.0 -10.0 -10.0 21.42380828 1.75074847 -0.050655675
0.85 -10.0 -10.0 -10.0 21.42411 1.7508545 -0.0506487
0.8501 -10.0 -10.0 -10.0 21.4244207 1.750950211 -0.050636917
0.8502 -10.0 -10.0 -10.0 21.4247314 1.751045922 -0.050625133999999995
0.8503 -10.0 -10.0 -10.0 21.4250421 1.751141633 -0.050613351
0.8504 -10.0 -10.0 -10.0 21.4253528 1.751237344 -0.050601568
0.8505 -10.0 -10.0 -10.0 21.4256635 1.751333055 -0.050589785
0.8506 -10.0 -10.0 -10.0 21.4259742 1.751428766 -0.050578002
0.8507 -10.0 -10.0 -10.0 21.4262849 1.751524477 -0.050566218999999996
0.8508 -10.0 -10.0 -10.0 21.4265956 1.751620188 -0.050554436
0.8509 -10.0 -10.0 -10.0 21.4269063 1.751715899 -0.050542653
0.851 -10.0 -10.0 -10.0 21.427217 1.75181161 -0.05053087
0.8511 -10.0 -10.0 -10.0 21.4275277 1.751907321 -0.050519087
0.8512 -10.0 -10.0 -10.0 21.4278384 1.752003032 -0.050507303999999996
0.8513 -10.0 -10.0 -10.0 21.4281491 1.752098743 -0.050495520999999995
0.8514 -10.0 -10.0 -10.0 21.4284598 1.752194454 -0.050483738
0.8515 -10.0 -10.0 -10.0 21.4287705 1.752290165 -0.050471955
0.8516 -10.0 -10.0 -10.0 21.4290812 1.752385876 -0.050460172
0.8517 -10.0 -10.0 -10.0 21.4293919 1.752481587 -0.050448388999999996
0.8518 -10.0 -10.0 -10.0 21.4297026 1.752577298 -0.050436605999999995
0.8519 -10.0 -10.0 -10.0 21.4300133 1.752673009 -0.050424823
0.852 -10.0 -10.0 -10.0 21.430324 1.75276872 -0.05041304
0.8521 -10.0 -10.0 -10.0 21.4306347 1.752864431 -0.050401257
0.8522 -10.0 -10.0 -10.0 21.4309454 1.752960142 -0.050389474
0.8523 -10.0 -10.0 -10.0 21.4312561 1.753055853 -0.050377690999999995
0.8524 -10.0 -10.0 -10.0 21.4315668 1.753151564 -0.050365908
0.8525 -10.0 -10.0 -10.0 21.4318775 1.753247275 -0.050354125
0.8526 -10.0 -10.0 -10.0 21.4321882 1.753342986 -0.050342342
0.8527 -10.0 -10.0 -10.0 21.4324989 1.753438697 -0.050330559
0.8528 -10.0 -10.0 -10.0 21.4328096 1.753534408 -0.050318775999999996
0.8529 -10.0 -10.0 -10.0 21.4331203 1.753630119 -0.050306993
0.853 -10.0 -10.0 -10.0 21.433431 1.75372583 -0.05029521
0.8531 -10.0 -10.0 -10.0 21.4337417 1.753821541 -0.050283427
0.8532 -10.0 -10.0 -10.0 21.4340524 1.753917252 -0.050271644
0.8533 -10.0 -10.0 -10.0 21.4343631 1.754012963 -0.050259860999999996
0.8534 -10.0 -10.0 -10.0 21.4346738 1.754108674 -0.050248077999999995
0.8535 -10.0 -10.0 -10.0 21.4349845 1.754204385 -0.050236295
0.8536 -10.0 -10.0 -10.0 21.4352952 1.754300096 -0.050224512
0.8537 -10.0 -10.0 -10.0 21.4356059 1.754395807 -0.050212729
0.8538 -10.0 -10.0 -10.0 21.4359166 1.754491518 -0.050200945999999996
0.8539 -10.0 -10.0 -10.0 21.4362273 1.754587229 -0.050189162999999995
0.854 -10.0 -10.0 -10.0 21.436538 1.75468294 -0.05017738
0.8541 -10.0 -10.0 -10.0 21.4368487 1.754778651 -0.050165597
0.8542 -10.0 -10.0 -10.0 21.4371594 1.754874362 -0.050153814
0.8543 -10.0 -10.0 -10.0 21.4374701 1.754970073 -0.050142031
0.8544 -10.0 -10.0 -10.0 21.4377808 1.755065784 -0.050130247999999995
0.8545 -10.0 -10.0 -10.0 21.4380915 1.755161495 -0.050118465
0.8546 -10.0 -10.0 -10.0 21.4384022 1.755257206 -0.050106682
0.8547 -10.0 -10.0 -10.0 21.4387129 1.755352917 -0.050094899
0.8548 -10.0 -10.0 -10.0 21.4390236 1.755448628 -0.050083116
0.8549 -10.0 -10.0 -10.0 21.4393343 1.755544339 -0.050071332999999996
0.855 -10.0 -10.0 -10.0 21.439645 1.75564005 -0.050059549999999994
0.8551 -10.0 -10.0 -10.0 21.4399557 1.755735761 -0.050047767
0.8552 -10.0 -10.0 -10.0 21.4402664 1.7558314720000001 -0.050035984
0.8553 -10.0 -10.0 -10.0 21.4405771 1.755927183 -0.050024201
0.8554 -10.0 -10.0 -10.0 21.4408878 1.756022894 -0.050012417999999996
0.8555 -10.0 -10.0 -10.0 21.4411985 1.756118605 -0.050000634999999995
0.8556 -10.0 -10.0 -10.0 21.4415092 1.756214316 -0.049988852
0.8557 -10.0 -10.0 -10.0 21.4418199 1.756310027 -0.049977069
0.8558 -10.0 -10.0 -10.0 21.4421306 1.756405738 -0.049965286
0.8559 -10.0 -10.0 -10.0 21.4424413 1.756501449 -0.049953502999999996
0.856 -10.0 -10.0 -10.0 21.442752 1.75659716 -0.049941719999999995
0.8561 -10.0 -10.0 -10.0 21.4430627 1.756692871 -0.049929937
0.8562 -10.0 -10.0 -10.0 21.4433734 1.756788582 -0.049918154
0.8563 -10.0 -10.0 -10.0 21.4436841 1.756884293 -0.049906371
0.8564 -10.0 -10.0 -10.0 21.4439948 1.756980004 -0.049894588
0.8565 -10.0 -10.0 -10.0 21.4443055 1.757075715 -0.049882804999999995
0.8566 -10.0 -10.0 -10.0 21.4446162 1.757171426 -0.049871022
0.8567 -10.0 -10.0 -10.0 21.4449269 1.757267137 -0.049859239
0.8568 -10.0 -10.0 -10.0 21.4452376 1.757362848 -0.049847456
0.8569 -10.0 -10.0 -10.0 21.4455483 1.757458559 -0.049835673
0.857 -10.0 -10.0 -10.0 21.445859 1.75755427 -0.049823889999999996
0.8571 -10.0 -10.0 -10.0 21.4461697 1.757649981 -0.049812106999999994
0.8572 -10.0 -10.0 -10.0 21.4464804 1.757745692 -0.049800324
0.8573 -10.0 -10.0 -10.0 21.4467911 1.757841403 -0.049788541
0.8574 -10.0 -10.0 -10.0 21.4471018 1.757937114 -0.049776758
0.8575 -10.0 -10.0 -10.0 21.4474125 1.758032825 -0.049764974999999996
0.8576 -10.0 -10.0 -10.0 21.4477232 1.758128536 -0.049753191999999995
0.8577 -10.0 -10.0 -10.0 21.4480339 1.758224247 -0.049741409
0.8578 -10.0 -10.0 -10.0 21.4483446 1.758319958 -0.049729626
0.8579 -10.0 -10.0 -10.0 21.4486553 1.7584156690000001 -0.049717843
0.858 -10.0 -10.0 -10.0 21.448966 1.75851138 -0.049706059999999996
0.8581 -10.0 -10.0 -10.0 21.4492767 1.758607091 -0.049694276999999995
0.8582 -10.0 -10.0 -10.0 21.4495874 1.758702802 -0.049682494
0.8583 -10.0 -10.0 -10.0 21.4498981 1.7587985130000001 -0.049670711
0.8584 -10.0 -10.0 -10.0 21.4502088 1.758894224 -0.049658928
0.8585 -10.0 -10.0 -10.0 21.4505195 1.758989935 -0.049647145
0.8586 -10.0 -10.0 -10.0 21.4508302 1.759085646 -0.049635361999999995
0.8587 -10.0 -10.0 -10.0 21.4511409 1.7591813570000001 -0.049623579
0.8588 -10.0 -10.0 -10.0 21.4514516 1.759277068 -0.049611796
0.8589 -10.0 -10.0 -10.0 21.4517623 1.759372779 -0.049600013
0.859 -10.0 -10.0 -10.0 21.452073 1.75946849 -0.04958823
0.8591 -10.0 -10.0 -10.0 21.4523837 1.759564201 -0.049576446999999996
0.8592 -10.0 -10.0 -10.0 21.4526944 1.759659912 -0.049564663999999994
0.8593 -10.0 -10.0 -10.0 21.4530051 1.759755623 -0.049552881
0.8594 -10.0 -10.0 -10.0 21.4533158 1.759851334 -0.049541098
0.8595 -10.0 -10.0 -10.0 21.4536265 1.759947045 -0.049529315
0.8596 -10.0 -10.0 -10.0 21.4539372 1.760042756 -0.049517531999999996
0.8597 -10.0 -10.0 -10.0 21.4542479 1.760138467 -0.049505748999999995
0.8598 -10.0 -10.0 -10.0 21.4545586 1.760234178 -0.049493966
0.8599 -10.0 -10.0 -10.0 21.4548693 1.760329889 -0.049482183
0.86 -10.0 -10.0 -10.0 21.45518 1.7604256 -0.0494704
0.8601 -10.0 -10.0 -10.0 21.45549397 1.7604783 -0.049453767999999995
0.8602 -10.0 -10.0 -10.0 21.45580794 1.760531 -0.049437136
0.8603 -10.0 -10.0 -10.0 21.45612191 1.7605837 -0.049420504
0.8604 -10.0 -10.0 -10.0 21.456435879999997 1.7606364 -0.049403871999999995
0.8605 -10.0 -10.0 -10.0 21.456749849999998 1.7606891 -0.04938724
0.8606 -10.0 -10.0 -10.0 21.45706382 1.7607418000000001 -0.049370607999999996
0.8607 -10.0 -10.0 -10.0 21.45737779 1.7607945 -0.049353976
0.8608 -10.0 -10.0 -10.0 21.45769176 1.7608472 -0.049337344
0.8609 -10.0 -10.0 -10.0 21.45800573 1.7608999 -0.049320711999999996
0.861 -10.0 -10.0 -10.0 21.458319699999997 1.7609526 -0.04930408
0.8611 -10.0 -10.0 -10.0 21.458633669999998 1.7610053 -0.049287448
0.8612 -10.0 -10.0 -10.0 21.458947639999998 1.761058 -0.049270815999999995
0.8613 -10.0 -10.0 -10.0 21.45926161 1.7611107 -0.049254184
0.8614 -10.0 -10.0 -10.0 21.45957558 1.7611634 -0.049237552
0.8615 -10.0 -10.0 -10.0 21.45988955 1.7612161 -0.04922092
0.8616 -10.0 -10.0 -10.0 21.46020352 1.7612688 -0.049204288
0.8617 -10.0 -10.0 -10.0 21.460517489999997 1.7613215 -0.049187655999999996
0.8618 -10.0 -10.0 -10.0 21.460831459999998 1.7613742000000001 -0.049171024
0.8619 -10.0 -10.0 -10.0 21.46114543 1.7614269 -0.049154392
0.862 -10.0 -10.0 -10.0 21.4614594 1.7614796 -0.049137759999999996
0.8621 -10.0 -10.0 -10.0 21.46177337 1.7615323 -0.049121128
0.8622 -10.0 -10.0 -10.0 21.46208734 1.761585 -0.049104496
0.8623 -10.0 -10.0 -10.0 21.46240131 1.7616377 -0.049087864
0.8624 -10.0 -10.0 -10.0 21.462715279999998 1.7616904 -0.049071232
0.8625 -10.0 -10.0 -10.0 21.463029249999998 1.7617431 -0.0490546
0.8626 -10.0 -10.0 -10.0 21.46334322 1.7617958 -0.049037968
0.8627 -10.0 -10.0 -10.0 21.46365719 1.7618485 -0.049021336
0.8628 -10.0 -10.0 -10.0 21.46397116 1.7619012 -0.049004703999999996
0.8629 -10.0 -10.0 -10.0 21.46428513 1.7619539 -0.048988072
0.863 -10.0 -10.0 -10.0 21.4645991 1.7620066 -0.04897144
0.8631 -10.0 -10.0 -10.0 21.464913069999998 1.7620593 -0.048954807999999995
0.8632 -10.0 -10.0 -10.0 21.46522704 1.762112 -0.048938176
0.8633 -10.0 -10.0 -10.0 21.46554101 1.7621647 -0.048921544
0.8634 -10.0 -10.0 -10.0 21.46585498 1.7622174 -0.048904912
0.8635 -10.0 -10.0 -10.0 21.46616895 1.7622701 -0.04888828
0.8636 -10.0 -10.0 -10.0 21.46648292 1.7623228 -0.048871648
0.8637 -10.0 -10.0 -10.0 21.466796889999998 1.7623755 -0.048855016
0.8638 -10.0 -10.0 -10.0 21.46711086 1.7624282 -0.048838384
0.8639 -10.0 -10.0 -10.0 21.46742483 1.7624809 -0.048821751999999996
0.864 -10.0 -10.0 -10.0 21.4677388 1.7625336 -0.04880512
0.8641 -10.0 -10.0 -10.0 21.46805277 1.7625863 -0.048788488
0.8642 -10.0 -10.0 -10.0 21.46836674 1.762639 -0.048771856
0.8643 -10.0 -10.0 -10.0 21.46868071 1.7626917 -0.048755224
0.8644 -10.0 -10.0 -10.0 21.468994679999998 1.7627443999999999 -0.048738592
0.8645 -10.0 -10.0 -10.0 21.46930865 1.7627971 -0.04872196
0.8646 -10.0 -10.0 -10.0 21.46962262 1.7628498 -0.048705328
0.8647 -10.0 -10.0 -10.0 21.46993659 1.7629025 -0.048688696
0.8648 -10.0 -10.0 -10.0 21.47025056 1.7629552 -0.048672064
0.8649 -10.0 -10.0 -10.0 21.47056453 1.7630079 -0.048655432
0.865 -10.0 -10.0 -10.0 21.470878499999998 1.7630606 -0.048638799999999996
0.8651 -10.0 -10.0 -10.0 21.47119247 1.7631132999999999 -0.048622168
0.8652 -10.0 -10.0 -10.0 21.47150644 1.763166 -0.048605536
0.8653 -10.0 -10.0 -10.0 21.47182041 1.7632187 -0.048588904
0.8654 -10.0 -10.0 -10.0 21.47213438 1.7632714 -0.048572272
0.8655 -10.0 -10.0 -10.0 21.47244835 1.7633241 -0.04855564
0.8656 -10.0 -10.0 -10.0 21.47276232 1.7633768 -0.048539008
0.8657 -10.0 -10.0 -10.0 21.473076289999998 1.7634295 -0.048522376
0.8658 -10.0 -10.0 -10.0 21.47339026 1.7634821999999999 -0.048505743999999996
0.8659 -10.0 -10.0 -10.0 21.47370423 1.7635349 -0.048489112
0.866 -10.0 -10.0 -10.0 21.4740182 1.7635876 -0.04847248
0.8661 -10.0 -10.0 -10.0 21.47433217 1.7636403 -0.048455848
0.8662 -10.0 -10.0 -10.0 21.47464614 1.763693 -0.048439216
0.8663 -10.0 -10.0 -10.0 21.47496011 1.7637456999999999 -0.048422584
0.8664 -10.0 -10.0 -10.0 21.47527408 1.7637984 -0.048405952
0.8665 -10.0 -10.0 -10.0 21.47558805 1.7638511 -0.04838932
0.8666 -10.0 -10.0 -10.0 21.47590202 1.7639038 -0.048372688
0.8667 -10.0 -10.0 -10.0 21.47621599 1.7639565 -0.048356056
0.8668 -10.0 -10.0 -10.0 21.47652996 1.7640092 -0.048339424
0.8669 -10.0 -10.0 -10.0 21.47684393 1.7640619 -0.048322792
0.867 -10.0 -10.0 -10.0 21.4771579 1.7641145999999999 -0.04830616
0.8671 -10.0 -10.0 -10.0 21.47747187 1.7641673 -0.048289528
0.8672 -10.0 -10.0 -10.0 21.47778584 1.76422 -0.048272896
0.8673 -10.0 -10.0 -10.0 21.47809981 1.7642727 -0.048256264
0.8674 -10.0 -10.0 -10.0 21.47841378 1.7643254 -0.048239632
0.8675 -10.0 -10.0 -10.0 21.47872775 1.7643781 -0.048223
0.8676 -10.0 -10.0 -10.0 21.47904172 1.7644308 -0.048206368
0.8677 -10.0 -10.0 -10.0 21.47935569 1.7644834999999999 -0.048189736
0.8678 -10.0 -10.0 -10.0 21.47966966 1.7645362 -0.048173104
0.8679 -10.0 -10.0 -10.0 21.47998363 1.7645889 -0.048156472
0.868 -10.0 -10.0 -10.0 21.4802976 1.7646416 -0.04813984
0.8681 -10.0 -10.0 -10.0 21.48061157 1.7646943 -0.048123208
0.8682 -10.0 -10.0 -10.0 21.48092554 1.7647469999999998 -0.048106576
0.8683 -10.0 -10.0 -10.0 21.48123951 1.7647997 -0.048089944
0.8684 -10.0 -10.0 -10.0 21.48155348 1.7648523999999999 -0.048073312
0.8685 -10.0 -10.0 -10.0 21.48186745 1.7649051 -0.04805668
0.8686 -10.0 -10.0 -10.0 21.48218142 1.7649578 -0.048040048
0.8687 -10.0 -10.0 -10.0 21.48249539 1.7650105 -0.048023416
0.8688 -10.0 -10.0 -10.0 21.48280936 1.7650632 -0.048006784000000004
0.8689 -10.0 -10.0 -10.0 21.48312333 1.7651158999999998 -0.047990152
0.869 -10.0 -10.0 -10.0 21.483437300000002 1.7651686 -0.04797352
0.8691 -10.0 -10.0 -10.0 21.48375127 1.7652212999999999 -0.047956888
0.8692 -10.0 -10.0 -10.0 21.48406524 1.765274 -0.047940256
0.8693 -10.0 -10.0 -10.0 21.48437921 1.7653267 -0.047923624
0.8694 -10.0 -10.0 -10.0 21.48469318 1.7653793999999998 -0.047906992
0.8695 -10.0 -10.0 -10.0 21.48500715 1.7654321 -0.04789036
0.8696 -10.0 -10.0 -10.0 21.485321120000002 1.7654847999999999 -0.047873728000000004
0.8697 -10.0 -10.0 -10.0 21.48563509 1.7655375 -0.047857096
0.8698 -10.0 -10.0 -10.0 21.48594906 1.7655901999999999 -0.047840464
0.8699 -10.0 -10.0 -10.0 21.48626303 1.7656429 -0.047823832000000004
0.87 -10.0 -10.0 -10.0 21.486577 1.7656956 -0.0478072
0.8701 -10.0 -10.0 -10.0 21.48688505 1.765786122 -0.047785157
0.8702 -10.0 -10.0 -10.0 21.4871931 1.765876644 -0.047763114
0.8703 -10.0 -10.0 -10.0 21.48750115 1.765967166 -0.047741071
0.8704 -10.0 -10.0 -10.0 21.4878092 1.7660576879999998 -0.047719028000000004
0.8705 -10.0 -10.0 -10.0 21.488117250000002 1.7661482099999999 -0.047696985000000004
0.8706 -10.0 -10.0 -10.0 21.4884253 1.766238732 -0.047674942
0.8707 -10.0 -10.0 -10.0 21.48873335 1.766329254 -0.047652899
0.8708 -10.0 -10.0 -10.0 21.4890414 1.766419776 -0.047630856
0.8709 -10.0 -10.0 -10.0 21.48934945 1.766510298 -0.047608813
0.871 -10.0 -10.0 -10.0 21.4896575 1.7666008199999998 -0.04758677
0.8711 -10.0 -10.0 -10.0 21.48996555 1.7666913419999999 -0.047564727
0.8712 -10.0 -10.0 -10.0 21.490273600000002 1.766781864 -0.047542684
0.8713 -10.0 -10.0 -10.0 21.49058165 1.766872386 -0.047520641
0.8714 -10.0 -10.0 -10.0 21.4908897 1.766962908 -0.047498598
0.8715 -10.0 -10.0 -10.0 21.49119775 1.76705343 -0.047476555000000004
0.8716 -10.0 -10.0 -10.0 21.491505800000002 1.7671439519999999 -0.047454512000000004
0.8717 -10.0 -10.0 -10.0 21.49181385 1.7672344739999999 -0.047432469
0.8718 -10.0 -10.0 -10.0 21.4921219 1.767324996 -0.047410426
0.8719 -10.0 -10.0 -10.0 21.492429950000002 1.767415518 -0.047388383
0.872 -10.0 -10.0 -10.0 21.492738 1.76750604 -0.04736634
0.8721 -10.0 -10.0 -10.0 21.49304605 1.767596562 -0.047344297
0.8722 -10.0 -10.0 -10.0 21.4933541 1.7676870839999999 -0.047322254
0.8723 -10.0 -10.0 -10.0 21.493662150000002 1.767777606 -0.047300211
0.8724 -10.0 -10.0 -10.0 21.4939702 1.767868128 -0.047278168
0.8725 -10.0 -10.0 -10.0 21.49427825 1.76795865 -0.047256125
0.8726 -10.0 -10.0 -10.0 21.4945863 1.768049172 -0.047234082000000004
0.8727 -10.0 -10.0 -10.0 21.49489435 1.768139694 -0.047212039000000004
0.8728 -10.0 -10.0 -10.0 21.4952024 1.768230216 -0.047189996
0.8729 -10.0 -10.0 -10.0 21.49551045 1.768320738 -0.047167953
0.873 -10.0 -10.0 -10.0 21.495818500000002 1.76841126 -0.04714591
0.8731 -10.0 -10.0 -10.0 21.49612655 1.768501782 -0.047123867
0.8732 -10.0 -10.0 -10.0 21.4964346 1.768592304 -0.047101824
0.8733 -10.0 -10.0 -10.0 21.49674265 1.768682826 -0.047079781
0.8734 -10.0 -10.0 -10.0 21.4970507 1.768773348 -0.047057738
0.8735 -10.0 -10.0 -10.0 21.49735875 1.76886387 -0.047035695
0.8736 -10.0 -10.0 -10.0 21.4976668 1.768954392 -0.047013652
0.8737 -10.0 -10.0 -10.0 21.497974850000002 1.769044914 -0.046991609000000004
0.8738 -10.0 -10.0 -10.0 21.4982829 1.769135436 -0.046969566000000004
0.8739 -10.0 -10.0 -10.0 21.49859095 1.769225958 -0.046947523000000005
0.874 -10.0 -10.0 -10.0 21.498899 1.76931648 -0.04692548
0.8741 -10.0 -10.0 -10.0 21.499207050000003 1.769407002 -0.046903437
0.8742 -10.0 -10.0 -10.0 21.4995151 1.769497524 -0.046881394
0.8743 -10.0 -10.0 -10.0 21.49982315 1.769588046 -0.046859351
0.8744 -10.0 -10.0 -10.0 21.500131200000002 1.769678568 -0.046837308
0.8745 -10.0 -10.0 -10.0 21.50043925 1.76976909 -0.046815265
0.8746 -10.0 -10.0 -10.0 21.5007473 1.769859612 -0.046793222
0.8747 -10.0 -10.0 -10.0 21.50105535 1.769950134 -0.046771179
0.8748 -10.0 -10.0 -10.0 21.501363400000002 1.770040656 -0.046749136000000004
0.8749 -10.0 -10.0 -10.0 21.50167145 1.770131178 -0.046727093000000004
0.875 -10.0 -10.0 -10.0 21.5019795 1.7702217 -0.04670505
0.8751 -10.0 -10.0 -10.0 21.502287550000002 1.770312222 -0.046683007
0.8752 -10.0 -10.0 -10.0 21.5025956 1.770402744 -0.046660964
0.8753 -10.0 -10.0 -10.0 21.50290365 1.7704932660000001 -0.046638921
0.8754 -10.0 -10.0 -10.0 21.5032117 1.770583788 -0.046616878
0.8755 -10.0 -10.0 -10.0 21.503519750000002 1.77067431 -0.046594835
0.8756 -10.0 -10.0 -10.0 21.5038278 1.770764832 -0.046572792
0.8757 -10.0 -10.0 -10.0 21.50413585 1.770855354 -0.046550749
0.8758 -10.0 -10.0 -10.0 21.504443900000002 1.770945876 -0.046528706
0.8759 -10.0 -10.0 -10.0 21.50475195 1.7710363980000001 -0.046506663000000004
0.876 -10.0 -10.0 -10.0 21.50506 1.77112692 -0.046484620000000004
0.8761 -10.0 -10.0 -10.0 21.50536805 1.771217442 -0.046462577000000005
0.8762 -10.0 -10.0 -10.0 21.505676100000002 1.771307964 -0.046440534
0.8763 -10.0 -10.0 -10.0 21.50598415 1.771398486 -0.046418491
0.8764 -10.0 -10.0 -10.0 21.5062922 1.771489008 -0.046396448
0.8765 -10.0 -10.0 -10.0 21.50660025 1.7715795300000001 -0.046374405
0.8766 -10.0 -10.0 -10.0 21.506908300000003 1.771670052 -0.046352362
0.8767 -10.0 -10.0 -10.0 21.50721635 1.771760574 -0.046330319
0.8768 -10.0 -10.0 -10.0 21.5075244 1.771851096 -0.046308276
0.8769 -10.0 -10.0 -10.0 21.507832450000002 1.771941618 -0.046286233
0.877 -10.0 -10.0 -10.0 21.5081405 1.77203214 -0.046264190000000004
0.8771 -10.0 -10.0 -10.0 21.50844855 1.7721226620000001 -0.046242147000000004
0.8772 -10.0 -10.0 -10.0 21.5087566 1.772213184 -0.046220104000000005
0.8773 -10.0 -10.0 -10.0 21.509064650000003 1.772303706 -0.046198061
