138.4570007	15.69644833	0.03
183.2444	19.34688187	0.03
133.1230316	8.81638432	0.03
130.6503296	30.36931229	0.03
143.5869293	29.60481262	0.03
187.4936981	33.29830551	0.03
140.2173157	9.06641006	0.03
111.2828751	25.0105114	0.03
112.3334427	20.69306564	0.03
119.9901199	13.25641346	0.03
120.1771774	10.1610651	0.03
120.2237244	26.28317261	0.03
121.6300354	20.51190948	0.03
121.7017136	5.75704527	0.03
122.6748428	25.54817009	0.03
122.9424133	0.97110367	0.03
126.5307922	13.03926086	0.03
127.2476654	23.62820816	0.03
127.8187866	15.07682133	0.03
129.878067	1.27605331	0.03
130.096817	1.70046377	0.03
130.5073395	13.0614624	0.03
131.6361847	-1.90466392	0.03
133.5845947	27.6829319	0.03
135.3125153	9.94005013	0.03
136.1469269	20.68083763	0.03
139.0645142	6.39284039	0.03
139.5963287	3.77370834	0.03
141.2180023	-5.53065729	0.03
142.7881622	14.81557846	0.03
144.9569092	13.62740326	0.03
146.0490265	22.7318325	0.03
150.6068573	20.51893616	0.03
150.6296082	-8.3254385	0.03
153.8144989	16.88562202	0.03
153.9433594	18.23474884	0.03
154.0800781	26.62394524	0.03
157.0687256	-2.90654564	0.03
157.4234619	20.40497589	0.03
159.5831451	30.52680779	0.03
160.0291443	30.50715446	0.03
160.3672638	17.37566948	0.03
161.9672241	-0.22567804	0.03
163.6739197	-5.2009182	0.03
166.7196198	7.62318897	0.03
167.4789734	-6.01385212	0.03
171.6714935	-3.52159572	0.03
172.5213013	26.41323662	0.03
173.7167511	12.99950123	0.03
174.1507111	20.82712173	0.03
174.7612152	12.63011265	0.03
176.9392242	-0.22889824	0.03
178.0567627	-0.6006729	0.03
178.5849609	-6.11948204	0.03
179.2230225	-0.63155216	0.03
179.226471	-0.6290592	0.03
179.3318634	29.05948448	0.03
180.2583923	-7.93149519	0.03
180.2586212	25.78367043	0.03
181.8250732	-3.09054279	0.03
182.9017487	-7.79008627	0.03
184.7761993	19.55821037	0.03
185.305954	8.95981598	0.03
190.2745514	8.96380329	0.03
190.6193695	12.43752575	0.03
190.8322449	7.66116428	0.03
191.4965668	24.63291359	0.03
191.5231018	18.63022232	0.03
191.5244598	-4.77017641	0.03
192.6744843	2.74007177	0.03
192.9428101	1.71548128	0.03
194.0167389	4.46983147	0.03
194.2916718	7.50882912	0.03
194.9647522	32.35341644	0.03
